date,retailer_id,district,tier,primary_crop,avg_monthly_sales_inr,credit_score,days_since_visit,recent_rain_7d_mm,recent_humidity_pct,pest_pressure_14d,label_order_next_7d
2026-05-10,R0050,Guntur,A,cotton,317317,92,4,16.9,63.4,1,1
2026-05-11,R0050,Guntur,A,cotton,317317,92,5,25.7,63.8,1,1
2026-05-12,R0050,Guntur,A,cotton,317317,92,6,25.7,63.9,1,1
2026-05-13,R0050,Guntur,A,cotton,317317,92,7,13.4,63.3,1,1
2026-05-14,R0050,Guntur,A,cotton,317317,92,8,13.4,63.1,0,1
2026-05-15,R0050,Guntur,A,cotton,317317,92,9,13.4,64.7,0,1
2026-05-16,R0050,Guntur,A,cotton,317317,92,0,8.8,65.0,0,0
2026-05-17,R0050,Guntur,A,cotton,317317,92,1,8.8,66.2,0,0
2026-05-18,R0050,Guntur,A,cotton,317317,92,0,23.8,63.9,0,0
2026-05-19,R0050,Guntur,A,cotton,317317,92,1,25.7,62.2,0,0
2026-05-20,R0050,Guntur,A,cotton,317317,92,2,34.9,62.5,0,0
2026-05-21,R0050,Guntur,A,cotton,317317,92,3,42.1,64.9,0,0
2026-05-22,R0050,Guntur,A,cotton,317317,92,4,42.1,63.7,0,0
2026-03-24,R0051,Guntur,B,chilli,110407,85,26,0.0,53.0,0,0
2026-03-25,R0051,Guntur,B,chilli,110407,85,27,0.0,55.1,0,0
2026-03-26,R0051,Guntur,B,chilli,110407,85,28,0.5,54.8,0,0
2026-03-27,R0051,Guntur,B,chilli,110407,85,29,0.5,54.1,0,0
2026-03-28,R0051,Guntur,B,chilli,110407,85,30,0.5,53.4,0,0
2026-03-29,R0051,Guntur,B,chilli,110407,85,31,0.5,53.9,0,0
2026-03-30,R0051,Guntur,B,chilli,110407,85,32,10.3,55.2,0,0
2026-03-31,R0051,Guntur,B,chilli,110407,85,33,10.3,55.9,0,0
2026-04-01,R0051,Guntur,B,chilli,110407,85,34,10.3,55.3,0,0
2026-04-02,R0051,Guntur,B,chilli,110407,85,35,9.8,55.4,0,0
2026-04-03,R0051,Guntur,B,chilli,110407,85,36,9.8,54.9,0,0
2026-04-04,R0051,Guntur,B,chilli,110407,85,37,9.8,54.6,0,0
2026-04-05,R0051,Guntur,B,chilli,110407,85,38,9.8,54.6,0,0
2026-04-06,R0051,Guntur,B,chilli,110407,85,39,0.0,55.4,0,0
2026-04-07,R0051,Guntur,B,chilli,110407,85,40,0.0,54.7,0,0
2026-04-08,R0051,Guntur,B,chilli,110407,85,41,0.0,55.0,0,0
2026-04-09,R0051,Guntur,B,chilli,110407,85,42,0.0,56.8,0,0
2026-04-10,R0051,Guntur,B,chilli,110407,85,43,0.0,58.6,0,0
2026-04-11,R0051,Guntur,B,chilli,110407,85,44,0.0,60.0,0,0
2026-04-12,R0051,Guntur,B,chilli,110407,85,45,5.5,59.9,0,0
2026-04-13,R0051,Guntur,B,chilli,110407,85,46,5.5,59.2,0,0
2026-04-14,R0051,Guntur,B,chilli,110407,85,47,5.5,59.6,0,0
2026-04-15,R0051,Guntur,B,chilli,110407,85,48,5.5,60.4,0,0
2026-04-16,R0051,Guntur,B,chilli,110407,85,49,5.5,59.4,0,0
2026-04-17,R0051,Guntur,B,chilli,110407,85,50,5.5,58.6,0,0
2026-04-18,R0051,Guntur,B,chilli,110407,85,51,5.5,58.5,0,0
2026-04-19,R0051,Guntur,B,chilli,110407,85,52,0.0,59.1,0,0
2026-04-20,R0051,Guntur,B,chilli,110407,85,53,0.0,60.0,0,0
2026-04-21,R0051,Guntur,B,chilli,110407,85,54,0.0,61.2,0,0
2026-04-22,R0051,Guntur,B,chilli,110407,85,55,0.0,61.0,0,0
2026-04-23,R0051,Guntur,B,chilli,110407,85,56,2.4,61.3,0,0
2026-04-24,R0051,Guntur,B,chilli,110407,85,57,2.4,62.2,0,0
2026-04-25,R0051,Guntur,B,chilli,110407,85,0,2.4,62.6,0,0
2026-04-26,R0051,Guntur,B,chilli,110407,85,1,2.4,63.8,0,0
2026-04-27,R0051,Guntur,B,chilli,110407,85,2,2.4,64.4,0,0
2026-04-28,R0051,Guntur,B,chilli,110407,85,3,2.4,63.5,0,0
2026-04-29,R0051,Guntur,B,chilli,110407,85,4,2.4,64.2,1,0
2026-04-30,R0051,Guntur,B,chilli,110407,85,5,0.0,63.6,1,0
2026-05-01,R0051,Guntur,B,chilli,110407,85,6,0.0,62.3,1,0
2026-05-02,R0051,Guntur,B,chilli,110407,85,7,0.0,62.9,1,0
2026-05-03,R0051,Guntur,B,chilli,110407,85,8,0.7,62.3,1,0
2026-05-04,R0051,Guntur,B,chilli,110407,85,9,0.7,62.0,1,0
2026-05-05,R0051,Guntur,B,chilli,110407,85,10,0.7,63.2,1,0
2026-05-06,R0051,Guntur,B,chilli,110407,85,11,13.0,63.6,1,0
2026-05-07,R0051,Guntur,B,chilli,110407,85,12,13.0,63.0,1,0
2026-05-08,R0051,Guntur,B,chilli,110407,85,13,13.0,63.8,1,0
2026-05-09,R0051,Guntur,B,chilli,110407,85,14,17.6,63.1,1,0
2026-05-10,R0051,Guntur,B,chilli,110407,85,15,16.9,63.4,1,0
2026-05-11,R0051,Guntur,B,chilli,110407,85,16,25.7,63.8,1,0
2026-05-12,R0051,Guntur,B,chilli,110407,85,17,25.7,63.9,1,0
2026-05-13,R0051,Guntur,B,chilli,110407,85,18,13.4,63.3,1,0
2026-05-14,R0051,Guntur,B,chilli,110407,85,19,13.4,63.1,0,0
2026-05-15,R0051,Guntur,B,chilli,110407,85,20,13.4,64.7,0,0
2026-05-16,R0051,Guntur,B,chilli,110407,85,21,8.8,65.0,0,0
2026-05-17,R0051,Guntur,B,chilli,110407,85,22,8.8,66.2,0,0
2026-05-18,R0051,Guntur,B,chilli,110407,85,23,23.8,63.9,0,0
2026-05-19,R0051,Guntur,B,chilli,110407,85,24,25.7,62.2,0,0
2026-05-20,R0051,Guntur,B,chilli,110407,85,25,34.9,62.5,0,0
2026-05-21,R0051,Guntur,B,chilli,110407,85,26,42.1,64.9,0,0
2026-05-22,R0051,Guntur,B,chilli,110407,85,27,42.1,63.7,0,0
2026-03-24,R0052,Guntur,B,chilli,187721,93,18,0.0,53.0,0,0
2026-03-25,R0052,Guntur,B,chilli,187721,93,19,0.0,55.1,0,0
2026-03-26,R0052,Guntur,B,chilli,187721,93,20,0.5,54.8,0,0
2026-03-27,R0052,Guntur,B,chilli,187721,93,21,0.5,54.1,0,0
2026-03-28,R0052,Guntur,B,chilli,187721,93,22,0.5,53.4,0,0
2026-03-29,R0052,Guntur,B,chilli,187721,93,23,0.5,53.9,0,0
2026-03-30,R0052,Guntur,B,chilli,187721,93,24,10.3,55.2,0,0
2026-03-31,R0052,Guntur,B,chilli,187721,93,25,10.3,55.9,0,0
2026-04-01,R0052,Guntur,B,chilli,187721,93,26,10.3,55.3,0,0
2026-04-02,R0052,Guntur,B,chilli,187721,93,27,9.8,55.4,0,0
2026-04-03,R0052,Guntur,B,chilli,187721,93,28,9.8,54.9,0,0
2026-04-04,R0052,Guntur,B,chilli,187721,93,29,9.8,54.6,0,0
2026-04-05,R0052,Guntur,B,chilli,187721,93,30,9.8,54.6,0,0
2026-04-06,R0052,Guntur,B,chilli,187721,93,31,0.0,55.4,0,0
2026-04-07,R0052,Guntur,B,chilli,187721,93,32,0.0,54.7,0,0
2026-04-08,R0052,Guntur,B,chilli,187721,93,33,0.0,55.0,0,0
2026-04-09,R0052,Guntur,B,chilli,187721,93,0,0.0,56.8,0,0
2026-04-10,R0052,Guntur,B,chilli,187721,93,1,0.0,58.6,0,0
2026-04-11,R0052,Guntur,B,chilli,187721,93,2,0.0,60.0,0,0
2026-04-12,R0052,Guntur,B,chilli,187721,93,3,5.5,59.9,0,0
2026-04-13,R0052,Guntur,B,chilli,187721,93,4,5.5,59.2,0,0
2026-04-14,R0052,Guntur,B,chilli,187721,93,5,5.5,59.6,0,0
2026-04-15,R0052,Guntur,B,chilli,187721,93,6,5.5,60.4,0,0
2026-04-16,R0052,Guntur,B,chilli,187721,93,7,5.5,59.4,0,0
2026-04-17,R0052,Guntur,B,chilli,187721,93,8,5.5,58.6,0,0
2026-04-18,R0052,Guntur,B,chilli,187721,93,9,5.5,58.5,0,0
2026-04-19,R0052,Guntur,B,chilli,187721,93,10,0.0,59.1,0,0
2026-04-20,R0052,Guntur,B,chilli,187721,93,11,0.0,60.0,0,0
2026-04-21,R0052,Guntur,B,chilli,187721,93,12,0.0,61.2,0,0
2026-04-22,R0052,Guntur,B,chilli,187721,93,13,0.0,61.0,0,0
2026-04-23,R0052,Guntur,B,chilli,187721,93,14,2.4,61.3,0,0
2026-04-24,R0052,Guntur,B,chilli,187721,93,15,2.4,62.2,0,0
2026-04-25,R0052,Guntur,B,chilli,187721,93,16,2.4,62.6,0,1
2026-04-26,R0052,Guntur,B,chilli,187721,93,17,2.4,63.8,0,1
2026-04-27,R0052,Guntur,B,chilli,187721,93,18,2.4,64.4,0,1
2026-04-28,R0052,Guntur,B,chilli,187721,93,19,2.4,63.5,0,1
2026-04-29,R0052,Guntur,B,chilli,187721,93,20,2.4,64.2,1,1
2026-04-30,R0052,Guntur,B,chilli,187721,93,21,0.0,63.6,1,1
2026-05-01,R0052,Guntur,B,chilli,187721,93,22,0.0,62.3,1,1
2026-05-02,R0052,Guntur,B,chilli,187721,93,0,0.0,62.9,1,0
2026-05-03,R0052,Guntur,B,chilli,187721,93,1,0.7,62.3,1,0
2026-05-04,R0052,Guntur,B,chilli,187721,93,2,0.7,62.0,1,0
2026-05-05,R0052,Guntur,B,chilli,187721,93,3,0.7,63.2,1,0
2026-05-06,R0052,Guntur,B,chilli,187721,93,4,13.0,63.6,1,0
2026-05-07,R0052,Guntur,B,chilli,187721,93,5,13.0,63.0,1,0
2026-05-08,R0052,Guntur,B,chilli,187721,93,6,13.0,63.8,1,0
2026-05-09,R0052,Guntur,B,chilli,187721,93,7,17.6,63.1,1,0
2026-05-10,R0052,Guntur,B,chilli,187721,93,8,16.9,63.4,1,0
2026-05-11,R0052,Guntur,B,chilli,187721,93,9,25.7,63.8,1,0
2026-05-12,R0052,Guntur,B,chilli,187721,93,10,25.7,63.9,1,0
2026-05-13,R0052,Guntur,B,chilli,187721,93,11,13.4,63.3,1,0
2026-05-14,R0052,Guntur,B,chilli,187721,93,12,13.4,63.1,0,0
2026-05-15,R0052,Guntur,B,chilli,187721,93,13,13.4,64.7,0,0
2026-05-16,R0052,Guntur,B,chilli,187721,93,14,8.8,65.0,0,0
2026-05-17,R0052,Guntur,B,chilli,187721,93,15,8.8,66.2,0,0
2026-05-18,R0052,Guntur,B,chilli,187721,93,16,23.8,63.9,0,0
2026-05-19,R0052,Guntur,B,chilli,187721,93,17,25.7,62.2,0,0
2026-05-20,R0052,Guntur,B,chilli,187721,93,18,34.9,62.5,0,0
2026-05-21,R0052,Guntur,B,chilli,187721,93,19,42.1,64.9,0,0
2026-05-22,R0052,Guntur,B,chilli,187721,93,20,42.1,63.7,0,0
2026-03-24,R0053,Guntur,B,cotton,178403,53,7,0.0,53.0,0,0
2026-03-25,R0053,Guntur,B,cotton,178403,53,8,0.0,55.1,0,0
2026-03-26,R0053,Guntur,B,cotton,178403,53,9,0.5,54.8,0,0
2026-03-27,R0053,Guntur,B,cotton,178403,53,10,0.5,54.1,0,0
2026-03-28,R0053,Guntur,B,cotton,178403,53,11,0.5,53.4,0,1
2026-03-29,R0053,Guntur,B,cotton,178403,53,12,0.5,53.9,0,1
2026-03-30,R0053,Guntur,B,cotton,178403,53,13,10.3,55.2,0,1
2026-03-31,R0053,Guntur,B,cotton,178403,53,14,10.3,55.9,0,1
2026-04-01,R0053,Guntur,B,cotton,178403,53,15,10.3,55.3,0,1
2026-04-02,R0053,Guntur,B,cotton,178403,53,16,9.8,55.4,0,1
2026-04-03,R0053,Guntur,B,cotton,178403,53,17,9.8,54.9,0,1
2026-04-04,R0053,Guntur,B,cotton,178403,53,0,9.8,54.6,0,0
2026-04-05,R0053,Guntur,B,cotton,178403,53,1,9.8,54.6,0,0
2026-04-06,R0053,Guntur,B,cotton,178403,53,2,0.0,55.4,0,0
2026-04-07,R0053,Guntur,B,cotton,178403,53,3,0.0,54.7,0,0
2026-04-08,R0053,Guntur,B,cotton,178403,53,4,0.0,55.0,0,0
2026-04-09,R0053,Guntur,B,cotton,178403,53,5,0.0,56.8,0,0
2026-04-10,R0053,Guntur,B,cotton,178403,53,6,0.0,58.6,0,0
2026-04-11,R0053,Guntur,B,cotton,178403,53,7,0.0,60.0,0,0
2026-04-12,R0053,Guntur,B,cotton,178403,53,8,5.5,59.9,0,0
2026-04-13,R0053,Guntur,B,cotton,178403,53,9,5.5,59.2,0,0
2026-04-14,R0053,Guntur,B,cotton,178403,53,10,5.5,59.6,0,0
2026-04-15,R0053,Guntur,B,cotton,178403,53,11,5.5,60.4,0,0
2026-04-16,R0053,Guntur,B,cotton,178403,53,12,5.5,59.4,0,0
2026-04-17,R0053,Guntur,B,cotton,178403,53,13,5.5,58.6,0,0
2026-04-18,R0053,Guntur,B,cotton,178403,53,14,5.5,58.5,0,0
2026-04-19,R0053,Guntur,B,cotton,178403,53,15,0.0,59.1,0,0
2026-04-20,R0053,Guntur,B,cotton,178403,53,16,0.0,60.0,0,0
2026-04-21,R0053,Guntur,B,cotton,178403,53,17,0.0,61.2,0,0
2026-04-22,R0053,Guntur,B,cotton,178403,53,18,0.0,61.0,0,0
2026-04-23,R0053,Guntur,B,cotton,178403,53,19,2.4,61.3,0,0
2026-04-24,R0053,Guntur,B,cotton,178403,53,20,2.4,62.2,0,0
2026-04-25,R0053,Guntur,B,cotton,178403,53,21,2.4,62.6,0,0
2026-04-26,R0053,Guntur,B,cotton,178403,53,22,2.4,63.8,0,0
2026-04-27,R0053,Guntur,B,cotton,178403,53,23,2.4,64.4,0,0
2026-04-28,R0053,Guntur,B,cotton,178403,53,24,2.4,63.5,0,0
2026-04-29,R0053,Guntur,B,cotton,178403,53,25,2.4,64.2,1,0
2026-04-30,R0053,Guntur,B,cotton,178403,53,26,0.0,63.6,1,0
2026-05-01,R0053,Guntur,B,cotton,178403,53,27,0.0,62.3,1,0
2026-05-02,R0053,Guntur,B,cotton,178403,53,28,0.0,62.9,1,0
2026-05-03,R0053,Guntur,B,cotton,178403,53,29,0.7,62.3,1,0
2026-05-04,R0053,Guntur,B,cotton,178403,53,30,0.7,62.0,1,0
2026-05-05,R0053,Guntur,B,cotton,178403,53,31,0.7,63.2,1,0
2026-05-06,R0053,Guntur,B,cotton,178403,53,32,13.0,63.6,1,0
2026-05-07,R0053,Guntur,B,cotton,178403,53,0,13.0,63.0,1,0
2026-05-08,R0053,Guntur,B,cotton,178403,53,1,13.0,63.8,1,0
2026-05-09,R0053,Guntur,B,cotton,178403,53,2,17.6,63.1,1,0
2026-05-10,R0053,Guntur,B,cotton,178403,53,3,16.9,63.4,1,0
2026-05-11,R0053,Guntur,B,cotton,178403,53,4,25.7,63.8,1,0
2026-05-12,R0053,Guntur,B,cotton,178403,53,5,25.7,63.9,1,0
2026-05-13,R0053,Guntur,B,cotton,178403,53,6,13.4,63.3,1,0
2026-05-14,R0053,Guntur,B,cotton,178403,53,7,13.4,63.1,0,0
2026-05-15,R0053,Guntur,B,cotton,178403,53,8,13.4,64.7,0,0
2026-05-16,R0053,Guntur,B,cotton,178403,53,9,8.8,65.0,0,0
2026-05-17,R0053,Guntur,B,cotton,178403,53,10,8.8,66.2,0,0
2026-05-18,R0053,Guntur,B,cotton,178403,53,11,23.8,63.9,0,0
2026-05-19,R0053,Guntur,B,cotton,178403,53,12,25.7,62.2,0,0
2026-05-20,R0053,Guntur,B,cotton,178403,53,13,34.9,62.5,0,0
2026-05-21,R0053,Guntur,B,cotton,178403,53,14,42.1,64.9,0,0
2026-05-22,R0053,Guntur,B,cotton,178403,53,15,42.1,63.7,0,0
2026-03-24,R0054,Krishna,B,cotton,185060,90,15,0.4,64.1,0,0
2026-03-25,R0054,Krishna,B,cotton,185060,90,16,0.4,65.1,0,0
2026-03-26,R0054,Krishna,B,cotton,185060,90,17,0.4,66.3,0,0
2026-03-27,R0054,Krishna,B,cotton,185060,90,18,0.4,66.0,0,0
2026-03-28,R0054,Krishna,B,cotton,185060,90,19,0.4,67.1,0,0
2026-03-29,R0054,Krishna,B,cotton,185060,90,20,0.0,66.9,0,0
2026-03-30,R0054,Krishna,B,cotton,185060,90,21,0.0,67.4,0,0
2026-03-31,R0054,Krishna,B,cotton,185060,90,22,0.0,67.7,0,0
2026-04-01,R0054,Krishna,B,cotton,185060,90,23,59.8,67.7,0,0
2026-04-02,R0054,Krishna,B,cotton,185060,90,24,59.8,68.2,0,0
2026-04-03,R0054,Krishna,B,cotton,185060,90,25,59.8,67.6,0,0
2026-04-04,R0054,Krishna,B,cotton,185060,90,26,59.8,67.0,1,0
2026-04-05,R0054,Krishna,B,cotton,185060,90,27,59.8,67.2,1,0
2026-04-06,R0054,Krishna,B,cotton,185060,90,28,59.8,67.3,1,0
2026-04-07,R0054,Krishna,B,cotton,185060,90,29,75.4,66.8,1,0
2026-04-08,R0054,Krishna,B,cotton,185060,90,30,15.6,68.0,1,0
2026-04-09,R0054,Krishna,B,cotton,185060,90,31,15.6,66.9,1,0
2026-04-10,R0054,Krishna,B,cotton,185060,90,32,15.6,67.2,1,0
2026-04-11,R0054,Krishna,B,cotton,185060,90,33,15.6,68.0,1,0
2026-04-12,R0054,Krishna,B,cotton,185060,90,34,15.6,68.7,1,0
2026-04-13,R0054,Krishna,B,cotton,185060,90,35,15.6,67.5,1,0
2026-04-14,R0054,Krishna,B,cotton,185060,90,36,0.0,68.9,1,0
2026-04-15,R0054,Krishna,B,cotton,185060,90,37,0.0,69.3,1,0
2026-04-16,R0054,Krishna,B,cotton,185060,90,38,0.0,69.2,1,0
2026-04-17,R0054,Krishna,B,cotton,185060,90,39,0.0,69.7,1,0
2026-04-18,R0054,Krishna,B,cotton,185060,90,40,0.0,71.4,1,0
2026-04-19,R0054,Krishna,B,cotton,185060,90,41,0.0,71.4,0,0
2026-04-20,R0054,Krishna,B,cotton,185060,90,42,0.0,70.7,0,0
2026-04-21,R0054,Krishna,B,cotton,185060,90,43,0.4,69.6,0,0
2026-04-22,R0054,Krishna,B,cotton,185060,90,44,0.4,68.6,0,0
2026-04-23,R0054,Krishna,B,cotton,185060,90,45,9.5,68.6,0,0
2026-04-24,R0054,Krishna,B,cotton,185060,90,46,9.5,68.2,0,0
2026-04-25,R0054,Krishna,B,cotton,185060,90,47,9.5,68.3,0,0
2026-04-26,R0054,Krishna,B,cotton,185060,90,48,9.5,69.9,0,0
2026-04-27,R0054,Krishna,B,cotton,185060,90,49,10.2,72.3,0,0
2026-04-28,R0054,Krishna,B,cotton,185060,90,50,9.8,72.1,0,0
2026-04-29,R0054,Krishna,B,cotton,185060,90,51,9.8,73.7,0,0
2026-04-30,R0054,Krishna,B,cotton,185060,90,52,13.0,74.5,0,0
2026-05-01,R0054,Krishna,B,cotton,185060,90,53,13.0,75.5,0,0
2026-05-02,R0054,Krishna,B,cotton,185060,90,54,13.0,73.7,0,0
2026-05-03,R0054,Krishna,B,cotton,185060,90,55,13.0,73.3,0,0
2026-05-04,R0054,Krishna,B,cotton,185060,90,56,12.3,74.0,0,0
2026-05-05,R0054,Krishna,B,cotton,185060,90,57,22.9,75.1,0,0
2026-05-06,R0054,Krishna,B,cotton,185060,90,58,22.9,74.8,0,0
2026-05-07,R0054,Krishna,B,cotton,185060,90,59,10.6,75.6,0,0
2026-05-08,R0054,Krishna,B,cotton,185060,90,60,10.6,75.9,0,0
2026-05-09,R0054,Krishna,B,cotton,185060,90,61,10.6,75.9,0,0
2026-05-10,R0054,Krishna,B,cotton,185060,90,62,55.1,74.3,0,0
2026-05-11,R0054,Krishna,B,cotton,185060,90,63,74.1,71.8,0,0
2026-05-12,R0054,Krishna,B,cotton,185060,90,64,63.5,72.2,0,0
2026-05-13,R0054,Krishna,B,cotton,185060,90,65,69.1,72.7,0,0
2026-05-14,R0054,Krishna,B,cotton,185060,90,66,69.1,73.0,0,0
2026-05-15,R0054,Krishna,B,cotton,185060,90,67,69.1,72.3,0,0
2026-05-16,R0054,Krishna,B,cotton,185060,90,68,70.0,72.6,0,0
2026-05-17,R0054,Krishna,B,cotton,185060,90,69,30.2,74.0,0,0
2026-05-18,R0054,Krishna,B,cotton,185060,90,0,11.2,75.7,0,0
2026-05-19,R0054,Krishna,B,cotton,185060,90,1,15.6,76.2,0,0
2026-05-20,R0054,Krishna,B,cotton,185060,90,2,10.0,76.6,0,0
2026-05-21,R0054,Krishna,B,cotton,185060,90,3,10.0,75.8,0,0
2026-05-22,R0054,Krishna,B,cotton,185060,90,4,10.0,75.7,0,0
2026-03-24,R0055,Krishna,B,cotton,124715,50,58,0.4,64.1,0,0
2026-03-25,R0055,Krishna,B,cotton,124715,50,58,0.4,65.1,0,0
2026-03-26,R0055,Krishna,B,cotton,124715,50,58,0.4,66.3,0,0
2026-03-27,R0055,Krishna,B,cotton,124715,50,58,0.4,66.0,0,0
2026-03-28,R0055,Krishna,B,cotton,124715,50,58,0.4,67.1,0,0
2026-03-29,R0055,Krishna,B,cotton,124715,50,58,0.0,66.9,0,0
2026-03-30,R0055,Krishna,B,cotton,124715,50,58,0.0,67.4,0,0
2026-03-31,R0055,Krishna,B,cotton,124715,50,58,0.0,67.7,0,0
2026-04-01,R0055,Krishna,B,cotton,124715,50,58,59.8,67.7,0,0
2026-04-02,R0055,Krishna,B,cotton,124715,50,58,59.8,68.2,0,0
2026-04-03,R0055,Krishna,B,cotton,124715,50,58,59.8,67.6,0,0
2026-04-04,R0055,Krishna,B,cotton,124715,50,58,59.8,67.0,1,0
2026-04-05,R0055,Krishna,B,cotton,124715,50,58,59.8,67.2,1,0
2026-04-06,R0055,Krishna,B,cotton,124715,50,58,59.8,67.3,1,0
2026-04-07,R0055,Krishna,B,cotton,124715,50,58,75.4,66.8,1,0
2026-04-08,R0055,Krishna,B,cotton,124715,50,58,15.6,68.0,1,1
2026-04-09,R0055,Krishna,B,cotton,124715,50,58,15.6,66.9,1,1
2026-04-10,R0055,Krishna,B,cotton,124715,50,58,15.6,67.2,1,1
2026-04-11,R0055,Krishna,B,cotton,124715,50,58,15.6,68.0,1,1
2026-04-12,R0055,Krishna,B,cotton,124715,50,58,15.6,68.7,1,1
2026-04-13,R0055,Krishna,B,cotton,124715,50,58,15.6,67.5,1,1
2026-04-14,R0055,Krishna,B,cotton,124715,50,58,0.0,68.9,1,1
2026-04-15,R0055,Krishna,B,cotton,124715,50,0,0.0,69.3,1,0
2026-04-16,R0055,Krishna,B,cotton,124715,50,1,0.0,69.2,1,0
2026-04-17,R0055,Krishna,B,cotton,124715,50,2,0.0,69.7,1,0
2026-04-18,R0055,Krishna,B,cotton,124715,50,0,0.0,71.4,1,0
2026-04-19,R0055,Krishna,B,cotton,124715,50,1,0.0,71.4,0,0
2026-04-20,R0055,Krishna,B,cotton,124715,50,2,0.0,70.7,0,0
2026-04-21,R0055,Krishna,B,cotton,124715,50,3,0.4,69.6,0,0
2026-04-22,R0055,Krishna,B,cotton,124715,50,4,0.4,68.6,0,0
2026-04-23,R0055,Krishna,B,cotton,124715,50,5,9.5,68.6,0,0
2026-04-24,R0055,Krishna,B,cotton,124715,50,6,9.5,68.2,0,0
2026-04-25,R0055,Krishna,B,cotton,124715,50,7,9.5,68.3,0,0
2026-04-26,R0055,Krishna,B,cotton,124715,50,8,9.5,69.9,0,0
2026-04-27,R0055,Krishna,B,cotton,124715,50,9,10.2,72.3,0,0
2026-04-28,R0055,Krishna,B,cotton,124715,50,10,9.8,72.1,0,0
2026-04-29,R0055,Krishna,B,cotton,124715,50,11,9.8,73.7,0,0
2026-04-30,R0055,Krishna,B,cotton,124715,50,12,13.0,74.5,0,0
2026-05-01,R0055,Krishna,B,cotton,124715,50,13,13.0,75.5,0,0
2026-05-02,R0055,Krishna,B,cotton,124715,50,14,13.0,73.7,0,0
2026-05-03,R0055,Krishna,B,cotton,124715,50,15,13.0,73.3,0,0
2026-05-04,R0055,Krishna,B,cotton,124715,50,16,12.3,74.0,0,0
2026-05-05,R0055,Krishna,B,cotton,124715,50,17,22.9,75.1,0,0
2026-05-06,R0055,Krishna,B,cotton,124715,50,18,22.9,74.8,0,0
2026-05-07,R0055,Krishna,B,cotton,124715,50,19,10.6,75.6,0,0
2026-05-08,R0055,Krishna,B,cotton,124715,50,20,10.6,75.9,0,0
2026-05-09,R0055,Krishna,B,cotton,124715,50,21,10.6,75.9,0,0
2026-05-10,R0055,Krishna,B,cotton,124715,50,22,55.1,74.3,0,0
2026-05-11,R0055,Krishna,B,cotton,124715,50,23,74.1,71.8,0,0
2026-05-12,R0055,Krishna,B,cotton,124715,50,24,63.5,72.2,0,0
2026-05-13,R0055,Krishna,B,cotton,124715,50,25,69.1,72.7,0,0
2026-05-14,R0055,Krishna,B,cotton,124715,50,26,69.1,73.0,0,0
2026-05-15,R0055,Krishna,B,cotton,124715,50,27,69.1,72.3,0,0
2026-05-16,R0055,Krishna,B,cotton,124715,50,28,70.0,72.6,0,0
2026-05-17,R0055,Krishna,B,cotton,124715,50,29,30.2,74.0,0,0
2026-05-18,R0055,Krishna,B,cotton,124715,50,30,11.2,75.7,0,0
2026-05-19,R0055,Krishna,B,cotton,124715,50,31,15.6,76.2,0,0
2026-05-20,R0055,Krishna,B,cotton,124715,50,32,10.0,76.6,0,0
2026-05-21,R0055,Krishna,B,cotton,124715,50,33,10.0,75.8,0,0
2026-05-22,R0055,Krishna,B,cotton,124715,50,34,10.0,75.7,0,0
2026-03-24,R0056,Krishna,B,chilli,118147,85,13,0.4,64.1,0,0
2026-03-25,R0056,Krishna,B,chilli,118147,85,14,0.4,65.1,0,0
2026-03-26,R0056,Krishna,B,chilli,118147,85,15,0.4,66.3,0,0
2026-03-27,R0056,Krishna,B,chilli,118147,85,16,0.4,66.0,0,0
2026-03-28,R0056,Krishna,B,chilli,118147,85,17,0.4,67.1,0,0
2026-03-29,R0056,Krishna,B,chilli,118147,85,18,0.0,66.9,0,0
2026-03-30,R0056,Krishna,B,chilli,118147,85,19,0.0,67.4,0,0
2026-03-31,R0056,Krishna,B,chilli,118147,85,20,0.0,67.7,0,0
2026-04-01,R0056,Krishna,B,chilli,118147,85,21,59.8,67.7,0,0
2026-04-02,R0056,Krishna,B,chilli,118147,85,22,59.8,68.2,0,0
2026-04-03,R0056,Krishna,B,chilli,118147,85,23,59.8,67.6,0,0
2026-04-04,R0056,Krishna,B,chilli,118147,85,24,59.8,67.0,1,0
2026-04-05,R0056,Krishna,B,chilli,118147,85,25,59.8,67.2,1,1
2026-04-06,R0056,Krishna,B,chilli,118147,85,26,59.8,67.3,1,1
2026-04-07,R0056,Krishna,B,chilli,118147,85,27,75.4,66.8,1,1
2026-04-08,R0056,Krishna,B,chilli,118147,85,28,15.6,68.0,1,1
2026-04-09,R0056,Krishna,B,chilli,118147,85,29,15.6,66.9,1,1
2026-04-10,R0056,Krishna,B,chilli,118147,85,30,15.6,67.2,1,1
2026-04-11,R0056,Krishna,B,chilli,118147,85,31,15.6,68.0,1,1
2026-04-12,R0056,Krishna,B,chilli,118147,85,0,15.6,68.7,1,0
2026-04-13,R0056,Krishna,B,chilli,118147,85,1,15.6,67.5,1,0
2026-04-14,R0056,Krishna,B,chilli,118147,85,2,0.0,68.9,1,0
2026-04-15,R0056,Krishna,B,chilli,118147,85,3,0.0,69.3,1,0
2026-04-16,R0056,Krishna,B,chilli,118147,85,0,0.0,69.2,1,0
2026-04-17,R0056,Krishna,B,chilli,118147,85,1,0.0,69.7,1,0
2026-04-18,R0056,Krishna,B,chilli,118147,85,2,0.0,71.4,1,0
